 Draw_LOAD2, Draw_LOAD3, Draw_STN01, Draw_STN02, Draw_STN03, Draw_STN04, Draw_STN05, Draw_STN06, Draw_STN07, Draw_STN08, Pin_LOAD2, Pin_LOAD3, Pin_STN01, Pin_STN02, Pin_STN03, Pin_STN04, Pin_STN05, Pin_STN06,Pin_STN07,Pin_STN08
345.4,329.68,-261.32,-40.16,-224.86,-32.39,49.75,6.5,75.61,12.95,429.89,420.44,-256.22,-94.59,-163.39,-18.91,151.57,45.35,135.7,22.19
346.68,330.17,-264.18,-45.32,-225.72,-32.97,48.6,13.1,76.18,19.83,431.41,416.04,-257.08,-91.44,-158.52,-17.48,148.42,46.21,130.54,19.61
345.64,330.91,-263.33,-47.04,-224.57,-34.69,49.46,11.09,77.04,22.12,429.52,423.37,-252.49,-94.02,-159.67,-20.35,150.42,44.49,135.7,22.19
345.52,332.61,-265.04,-45.6,-229.44,-28.96,51.18,11.95,78.76,20.98,432.7,421.11,-256.51,-89.72,-161.38,-16.62,152.14,49.07,131.4,20.19
346.98,332.92,-262.47,-51.91,-226.58,-32.39,49.75,11.95,77.61,23.55,430.07,423.37,-262.24,-89.15,-157.66,-16.33,153.86,43.63,134.26,19.9
339.17,334.08,-264.18,-46.18,-227.72,-25.23,48.03,10.8,78.76,20.69,434.04,421.48,-251.92,-88,-161.1,-17.77,151.28,46.49,133.4,22.19
348.75,336.83,-265.04,-46.18,-228.87,-32.68,51.18,11.95,77.61,17.54,431.96,426.11,-259.37,-90.29,-166.26,-17.77,151.86,45.63,135.12,21.91
351.5,334.99,-266.48,-46.75,-230.59,-32.11,50.89,13.95,77.04,22.12,433.18,423.12,-258.8,-98.32,-160.24,-17.48,158.45,45.63,132.54,17.32
352.17,340.85,-267.05,-47.04,-231.73,-34.97,49.17,11.66,80.76,19.83,434.1,424.83,-258.22,-95.45,-161.38,-24.07,151,47.07,132.26,22.77
350.65,340.3,-264.76,-46.46,-230.3,-34.4,52.04,7.36,77.04,22.41,433.49,425.08,-255.65,-98.6,-160.24,-18.34,151.57,48.79,134.55,16.46
352.17,337.74,-268.2,-47.9,-232.59,-30.96,48.03,15.39,78.19,20.12,436.05,426.3,-259.66,-90.87,-164.54,-18.63,153.86,50.5,138.56,27.06
353.03,339.63,-268.77,-45.03,-232.31,-33.54,52.32,13.38,78.47,20.4,432.45,427.58,-253.07,-97.17,-161.38,-23.21,157.02,48.21,138.56,24.77
349.67,340.3,-274.5,-46.75,-231.73,-34.69,53.18,13.95,77.04,22.12,442.28,426.48,-257.65,-99.75,-158.52,-20.63,148.13,48.21,140.57,21.33
351.87,341.4,-269.63,-49.33,-232.59,-31.53,51.46,9.94,76.18,22.12,436.6,428.98,-256.22,-98.89,-159.67,-19.77,154.44,47.93,134.84,31.08
356.14,342.75,-271.06,-46.75,-235.17,-30.68,50.32,14.53,83.92,22.41,440.63,427.4,-258.22,-95.45,-164.25,-16.91,154.15,46.49,139.99,26.78
356.14,342.99,-269.63,-45.32,-234.03,-31.25,52.61,11.38,78.19,23.55,435.81,428.49,-255.36,-97.74,-161.67,-18.63,148.71,50.5,136.84,22.19
358.22,342.14,-270.78,-43.89,-235.17,-32.97,51.75,11.95,75.61,24.7,446.86,429.71,-259.66,-97.46,-161.67,-21.2,152.72,49.07,137.99,22.77
357.97,343.97,-271.35,-44.46,-236.03,-30.68,52.61,11.09,81.62,22.98,430.5,429.59,-257.65,-96.88,-157.37,-18.63,153.86,47.35,137.7,20.19
358.7,345.13,-270.2,-52.48,-234.89,-33.25,50.03,11.95,79.33,21.84,443.87,432.89,-259.94,-96.6,-163.39,-20.06,161.89,46.78,137.42,19.9
359.8,346.65,-271.92,-46.75,-241.48,-30.68,52.61,11.38,79.62,22.69,441.97,434.6,-259.08,-96.31,-163.96,-24.64,155.87,49.07,133.69,22.19
360.53,346.29,-268.77,-49.33,-233.45,-32.68,50.03,14.81,78.47,22.98,441.36,433.5,-258.51,-95.16,-162.82,-17.19,155.87,47.35,141.71,22.48
360.6,347.63,-272.21,-46.18,-238.61,-30.39,52.32,9.37,80.48,20.12,443.74,434.72,-258.22,-95.45,-162.82,-22.35,156.44,53.37,140.28,19.61
362.49,348.97,-274.5,-43.89,-240.33,-36.12,50.03,13.1,79.9,22.98,443.56,434.66,-257.65,-97.74,-162.53,-20.63,153.29,42.48,135.12,23.05
362.12,350.19,-270.49,-44.74,-237.46,-34.69,48.6,15.1,77.61,22.12,448.14,433.62,-256.51,-88.86,-164.54,-18.91,151,51.08,134.26,19.61
366.27,350.19,-273.35,-47.32,-237.75,-38.7,46.88,14.24,75.89,24.7,444.9,434.29,-257.94,-88.29,-163.68,-19.77,161.89,48.79,146.01,22.19
363.95,351.11,-272.78,-49.04,-237.75,-28.1,50.32,13.67,83.34,22.69,445.64,437.71,-259.37,-96.02,-163.39,-19.49,156.16,47.64,137.42,19.33
364.62,353.31,-274.5,-46.75,-240.33,-36.12,53.76,11.09,86.5,23.27,446.37,433.87,-257.08,-88,-164.54,-16.05,155.01,49.36,134.26,21.62
364.93,352.88,-275.36,-44.74,-240.9,-34.11,51.18,14.24,82.2,24.99,446.73,436.31,-258.22,-90.29,-162.24,-19.77,156.44,55.09,140.57,21.05
368.16,351.72,-276.79,-51.05,-242.05,-34.11,57.2,12.24,81.62,23.27,447.65,437.59,-258.8,-89.72,-163.68,-17.48,156.44,46.49,139.99,23.05
369.08,355.2,-275.36,-49.62,-242.91,-33.83,50.03,14.24,81.91,21.84,447.1,437.41,-261.95,-90.58,-165.68,-18.05,157.87,47.64,142,19.9
370.24,354.59,-275.93,-49.62,-238.9,-32.97,53.47,15.39,82.77,22.12,449.85,439.05,-258.22,-93.16,-165.97,-16.91,156.44,49.93,136.27,19.9
369.14,357.15,-279.09,-46.75,-245.49,-31.53,49.75,10.8,82.77,17.25,446.92,440.03,-260.52,-96.6,-164.25,-18.63,158.45,48.79,139.99,24.2
368.1,356.3,-277.37,-48.47,-237.46,-34.11,53.18,19.11,86.21,20.12,449.97,439.97,-260.23,-91.44,-164.82,-15.47,158.45,49.36,144.58,20.76
374.69,357.64,-279.37,-49.62,-242.05,-33.54,50.89,13.38,81.62,22.98,451.13,441.13,-260.52,-96.6,-160.24,-17.77,158.45,49.64,145.73,23.63
375.12,358.43,-279.95,-48.47,-246.06,-32.11,53.18,13.95,79.62,22.12,450.89,442.59,-257.65,-97.74,-163.39,-17.19,158.73,49.93,140.85,22.48
370.73,359.84,-279.37,-47.04,-244.63,-32.11,52.04,11.95,82.48,23.84,452.23,441.19,-258.8,-92.87,-163.68,-14.04,157.3,51.36,142,23.34
374.08,360.08,-277.65,-48.47,-244.91,-29.82,53.18,14.24,86.78,21.55,452.29,443.02,-260.52,-97.17,-165.68,-15.47,159.02,52.22,141.14,23.05
374.39,360.81,-281.95,-44.46,-244.34,-29.82,53.76,12.81,86.78,22.69,452.23,441.86,-258.51,-96.88,-163.68,-20.06,159.31,48.5,141.71,22.48
375.24,362.28,-279.66,-50.76,-247.49,-35.83,51.18,14.53,86.5,22.12,453.81,443.2,-258.51,-96.02,-163.96,-19.49,157.87,51.08,140.85,23.63
375.92,362.77,-281.38,-39.87,-246.63,-31.25,52.04,14.81,83.92,23.27,455.95,445.58,-258.22,-94.3,-167.12,-17.48,160.74,49.36,143.15,23.63
375.55,362.46,-282.81,-43.89,-248.35,-29.82,54.33,13.1,83.34,21.26,453.45,445.89,-259.37,-95.45,-163.96,-20.92,159.59,48.79,142,23.91
375.06,365.02,-282.24,-51.62,-250.65,-33.54,50.03,14.24,82.48,25.27,456.99,446.62,-257.65,-96.02,-165.11,-17.19,158.16,52.22,138.56,22.48
379.82,365.33,-282.52,-46.75,-247.49,-33.83,50.32,12.81,82.2,23.27,456.93,446.26,-260.52,-95.16,-162.53,-21.49,159.31,51.65,145.15,23.63
380.07,366.18,-284.24,-51.34,-253.51,-33.25,54.9,11.38,84.78,22.98,456.13,448.27,-257.65,-92.87,-164.25,-19.77,160.74,47.35,145.15,24.49
378.85,366.61,-282.52,-50.48,-250.07,-29.82,52.9,16.25,84.49,24.99,457.97,450.28,-260.52,-94.88,-166.54,-17.77,158.73,48.21,142,23.63
377.75,368.14,-285.96,-50.76,-249.79,-37.27,50.89,13.38,88.5,22.69,458.94,448.88,-259.94,-94.02,-164.82,-18.05,160.74,50.5,143.43,25.63
380.92,369.72,-282.24,-51.05,-252.36,-26.38,52.61,14.24,86.21,22.41,458.88,449.61,-257.65,-88.57,-165.68,-21.2,161.89,51.08,143.15,22.48
379.7,369.17,-284.24,-50.48,-250.93,-34.11,54.33,17.97,87.35,22.69,460.04,451.44,-258.51,-90.58,-166.26,-20.06,160.74,49.93,146.01,23.34
382.32,367.22,-284.24,-51.62,-252.36,-32.68,57.48,9.08,85.06,23.27,459,450.53,-259.94,-93.73,-165.97,-19.2,160.17,51.94,141.14,23.05
388.12,371.07,-285.68,-50.48,-252.94,-30.96,50.89,13.67,87.93,21.26,459.86,451.32,-259.08,-96.6,-166.83,-18.05,159.02,51.36,143.15,23.91
384.09,372.84,-287.97,-48.47,-253.8,-32.68,54.9,16.25,84.2,22.12,461.2,452.97,-259.37,-93.73,-166.26,-20.06,161.31,52.51,145.44,20.19
384.34,369.42,-286.25,-49.9,-254.08,-31.25,56.05,16.53,87.07,24.41,461.26,453.21,-259.08,-95.16,-167.4,-23.21,163.03,51.36,145.73,22.77
385.31,372.04,-284.24,-53.05,-254.66,-30.39,53.47,18.83,85.06,24.99,460.59,455.84,-259.08,-95.45,-168.84,-19.49,165.33,54.23,143.43,26.2
385.25,373.51,-289.4,-47.32,-254.94,-31.53,53.47,11.95,86.21,29.57,465.41,454.31,-257.65,-96.6,-169.12,-20.35,163.03,51.08,145.44,25.63
386.47,375.46,-286.54,-49.04,-255.23,-32.11,56.05,13.95,85.35,29,463.03,455.59,-258.22,-96.02,-167.12,-24.36,161.6,52.8,144.29,24.77
386.9,375.95,-288.83,-47.32,-256.38,-30.39,54.9,16.82,88.21,22.98,465.47,457.12,-259.37,-92.58,-169.12,-21.78,161.89,55.66,146.58,24.49
388.24,376.01,-284.24,-51.34,-254.94,-30.96,56.34,14.81,81.91,29,466.51,455.96,-258.22,-96.02,-167.98,-22.06,162.17,52.22,144.87,25.92
388.24,377.23,-286.82,-40.45,-259.53,-33.54,54.33,14.81,88.21,23.27,466.2,457.12,-261.38,-95.45,-168.84,-19.77,163.32,49.36,147.16,22.19
390.01,377.84,-288.26,-46.18,-256.09,-30.68,54.62,14.53,83.06,22.41,463.34,459.26,-259.66,-88.57,-167.12,-20.06,163.61,52.8,145.73,25.63
391.54,378.45,-288.26,-47.9,-257.81,-32.68,54.9,15.67,87.64,29,467.36,457.85,-258.51,-94.02,-167.98,-19.49,169.91,52.8,147.44,25.35
393.25,379.61,-287.68,-44.46,-257.52,-30.39,54.62,16.25,88.79,29,468.46,458.34,-260.23,-92.87,-167.69,-21.2,162.46,50.79,147.16,23.63
391.05,380.53,-288.26,-50.19,-260.96,-32.11,54.33,15.39,89.07,29,469.13,459.87,-261.38,-89.72,-170.27,-20.63,164.75,55.09,147.73,24.2
393.49,380.65,-291.12,-50.76,-257.81,-32.97,54.33,14.81,88.5,24.13,469.44,459.99,-260.52,-98.6,-169.98,-20.63,165.04,56.24,149.45,24.77
393.8,382.72,-290.55,-46.75,-257.52,-32.11,58.63,14.81,89.07,25.27,469.87,462.06,-259.08,-94.3,-168.84,-21.2,166.18,54.23,148.02,21.91
395.57,383.27,-289.69,-46.18,-262.68,-36.12,54.9,14.24,91.08,24.99,470.97,462.8,-261.09,-91.72,-170.84,-19.49,164.75,53.37,149.45,22.77
395.94,384.56,-291.69,-46.46,-259.24,-32.68,58.34,15.39,90.79,24.13,471.21,463.65,-258.8,-94.3,-169.69,-21.2,165.33,55.09,151.17,25.06
395.94,382.85,-291.41,-50.76,-259.81,-33.25,58.91,17.11,89.07,29,472.31,464.14,-259.37,-96.02,-168.84,-22.06,163.61,53.37,147.16,22.19
396.67,384.98,-292.84,-50.19,-263.54,-33.25,57.77,14.53,87.64,24.99,473.04,463.41,-261.09,-95.74,-173.71,-21.78,164.75,53.37,147.16,21.91
397.52,385.17,-292.84,-50.76,-262.68,-34.97,56.91,15.96,89.93,23.84,474.26,465.18,-259.94,-95.74,-169.41,-20.63,165.33,55.95,148.02,25.06
398.62,387.79,-295.13,-50.19,-263.25,-29.53,60.06,13.1,89.36,29,472.92,465.91,-259.08,-96.88,-168.84,-20.92,167.04,53.94,150.6,23.34
397.4,387.24,-293.99,-51.91,-262.68,-31.25,60.92,15.39,90.79,29,475.73,465.85,-261.09,-96.02,-170.55,-20.92,163.89,55.66,150.6,25.35
392.4,389.25,-293.7,-51.91,-262.97,-32.68,57.2,14.81,89.07,29,474.32,467.8,-261.66,-97.17,-170.27,-20.63,164.18,52.22,151.74,19.9
401.31,389.87,-296.57,-49.62,-265.83,-28.67,64.93,15.1,86.21,29,477.19,466.64,-259.08,-97.74,-168.84,-18.63,165.61,53.94,150.6,25.92
400.57,390.96,-293.99,-51.34,-263.83,-34.11,60.06,14.24,91.94,24.41,476.64,469.82,-259.37,-94.88,-171.7,-18.05,165.9,55.66,151.74,25.35
402.1,390.41,-296.85,-53.05,-265.83,-32.97,56.34,13.67,91.65,29.29,478.17,471.28,-260.52,-94.88,-170.27,-17.19,167.04,55.66,150.6,23.91
402.77,392.18,-293.99,-50.76,-266.69,-34.11,60.06,14.24,89.07,25.56,477.31,467.86,-261.09,-95.74,-168.84,-20.06,170.48,59.67,151.17,26.49
403.44,391.82,-294.56,-51.34,-263.25,-33.54,57.77,10.23,88.79,25.56,481.77,469.82,-258.51,-95.16,-169.98,-19.77,169.05,53.94,151.17,22.77
405.21,393.53,-296.28,-51.05,-266.69,-32.11,58.34,16.82,93.09,25.56,479.08,474.82,-261.09,-89.43,-170.84,-18.91,158.45,55.66,154.89,24.2
405.4,394.2,-296.57,-47.32,-266.98,-30.68,59.49,15.67,89.65,29,480.79,469.39,-261.66,-93.44,-170.55,-18.63,168.19,53.94,154.32,25.92
405.82,394.99,-296.28,-51.34,-268.98,-32.68,58.91,19.4,93.09,23.55,478.84,473.9,-258.8,-92.3,-172.85,-17.77,167.04,61.11,154.61,24.77
405.7,396.21,-299.14,-51.91,-269.56,-36.41,60.92,13.1,97.67,29,480.91,472.74,-262.24,-93.73,-170.55,-18.34,165.61,55.09,153.46,26.49
406.01,398.53,-297.14,-53.63,-268.12,-36.12,58.34,15.67,89.93,29,481.65,474.88,-260.8,-92.01,-172.27,-17.77,169.62,53.66,154.03,25.92
408.2,397.68,-297.14,-57.07,-269.27,-31.82,58.63,13.67,93.37,24.13,482.2,478.3,-256.51,-97.46,-171.41,-18.05,168.48,61.11,154.32,31.08
408.94,398.47,-298.28,-52.77,-269.56,-32.68,61.21,14.81,93.09,24.7,483.11,474.7,-261.38,-91.44,-170.55,-17.19,167.62,58.24,156.33,24.77
408.2,399.69,-300.86,-49.62,-270.13,-32.68,61.21,13.1,90.22,20.12,484.52,475.74,-261.09,-89.43,-171.7,-20.06,168.48,57.95,151.46,31.08
409.67,400.3,-299.72,-53.05,-270.13,-34.11,58.91,15.67,90.79,29,484.21,476.96,-261.09,-101.18,-173.42,-22.64,170.48,57.1,158.05,25.35
409.85,400.49,-299.43,-53.91,-267.27,-36.98,58.06,12.81,90.79,29,488.67,476.65,-254.5,-97.46,-172.27,-16.62,168.48,55.66,152.89,25.92
410.83,400.85,-301.44,-52.77,-270.99,-31.53,60.06,14.53,93.66,24.7,479.75,477.87,-260.23,-97.17,-174.85,-17.77,171.63,58.24,155.18,31.08
410.89,402.44,-299.72,-53.63,-271.56,-30.39,58.34,14.81,95.09,29,488.6,479.15,-259.08,-96.88,-179.44,-18.91,171.06,59.39,156.33,26.2
411.07,403.9,-303.73,-53.63,-272.42,-32.11,61.78,14.24,94.23,29,486.16,480.8,-259.66,-93.16,-171.41,-22.06,169.62,54.52,155.18,26.78
413.76,403.66,-303.73,-50.48,-271.85,-31.82,62.07,14.24,91.37,30.72,489.58,481.29,-259.08,-93.73,-175.14,-13.47,169.91,60.25,155.18,25.92
410.64,404.82,-301.15,-55.35,-271.85,-33.25,60.63,13.67,95.09,29,481.65,480.5,-258.22,-92.87,-171.7,-18.34,169.91,54.8,155.75,31.08
423.16,405.55,-303.73,-49.33,-275.86,-34.69,60.63,13.67,93.66,29,496.23,480.86,-259.08,-96.02,-176.29,-20.35,172.49,59.96,156.9,31.08
413.88,407.44,-303.73,-48.18,-272.71,-33.83,61.21,14.53,94.23,29,478.84,481.11,-260.52,-89.72,-171.13,-15.19,169.34,60.53,154.89,21.05
417.05,407.5,-304.02,-53.63,-276.15,-33.25,61.21,14.81,93.95,23.84,497.15,482.82,-258.8,-99.46,-179.44,-19.49,173.92,59.1,151.74,31.08
414.98,407.57,-305.16,-54.2,-272.42,-35.83,58.06,15.39,94.81,29,490.68,483.55,-259.94,-98.32,-169.41,-16.33,167.04,57.38,160.91,27.64
417.54,411.59,-306.02,-53.91,-276.43,-29.24,61.78,13.67,94.52,24.99,491.72,483,-261.66,-93.73,-173.42,-20.06,174.78,57.95,157.19,25.06
417.66,410.74,-305.45,-56.21,-276.15,-32.97,62.07,11.95,95.38,29,490.8,487.09,-260.52,-95.74,-174.28,-19.49,173.06,58.53,157.19,27.06
420.29,410.37,-306.31,-55.35,-277.87,-33.83,61.78,13.38,93.09,29,491.53,483.06,-260.23,-100.03,-174.57,-25.5,176.5,61.39,157.47,31.08
420.23,412.45,-304.3,-53.05,-277.29,-34.97,58.63,16.53,91.65,29,492.02,484.16,-257.94,-90.87,-173.71,-18.63,172.49,59.1,156.04,31.08
418.95,412.02,-308.6,-48.76,-277.58,-31.53,63.5,13.38,95.38,25.56,497.88,486.6,-262.24,-96.31,-177.15,-14.04,174.78,59.1,157.19,31.08
412.96,412.63,-306.59,-49.62,-276.72,-31.53,62.93,13.95,95.95,29,490.68,486.72,-257.65,-90.29,-173.99,-19.77,172.2,56.24,163.78,25.35
421.69,412.94,-308.31,-49.9,-277.58,-31.82,58.91,14.53,93.95,23.84,500.14,488,-260.8,-97.17,-174.85,-17.19,176.5,56.52,156.9,26.49
423.34,414.89,-308.31,-51.34,-278.15,-31.82,60.35,11.38,91.37,25.85,496.6,486.17,-262.81,-97.74,-177.15,-24.64,173.63,58.24,159.77,26.49
424.07,416.11,-304.59,-51.91,-280.16,-30.96,59.49,15.96,91.08,29,494.53,491.79,-258.51,-92.87,-173.42,-20.63,172.2,57.1,155.75,31.08
424.38,417.03,-307.74,-52.77,-278.44,-34.11,61.78,16.82,98.24,29,500.14,488.43,-261.66,-93.44,-177.15,-17.77,173.63,61.39,155.18,31.08
425.48,418,-307.74,-54.2,-280.73,-34.4,61.78,12.81,96.52,24.41,496.48,488.43,-260.23,-99.46,-172.85,-14.33,174.49,61.11,152.6,25.35
425.42,417.51,-308.6,-53.05,-274.72,-31.53,59.49,18.25,90.79,29,498,489.65,-258.51,-100.03,-177.43,-21.49,174.78,59.39,153.46,31.08
426.94,418.06,-308.89,-53.91,-279.87,-30.39,61.49,14.53,93.66,29,498.68,494.96,-258.51,-104.62,-176.86,-14.9,171.92,58.24,156.61,27.64
426.88,418.55,-308.31,-53.05,-280.16,-34.11,61.78,13.38,98.53,29,501.18,488,-259.08,-95.74,-175.71,-22.35,176.79,60.25,158.91,31.08
429.14,418.92,-311.18,-52.48,-282.74,-31.82,62.07,14.81,95.95,30.72,500.26,492.76,-264.24,-91.72,-178,-16.62,177.36,65.12,159.19,31.08
429.5,420.63,-310.03,-50.19,-281.59,-28.67,62.64,12.52,100.25,29,499.84,492.52,-256.79,-91.44,-173.99,-17.77,176.21,59.96,158.62,25.06
430.85,420.44,-309.46,-53.63,-283.31,-37.27,60.35,15.39,99.96,29,499.29,494.9,-261.09,-102.33,-177.72,-20.06,176.21,62.25,157.19,26.78
429.87,421.12,-311.18,-56.78,-284.46,-33.25,59.49,13.1,96.24,29,504.41,493.25,-261.66,-91.72,-176.86,-21.78,176.5,57.95,158.91,31.08
426.27,422.46,-310.03,-49.04,-283.6,-30.39,64.65,13.95,96.81,25.27,498,498.56,-260.52,-98.89,-177.15,-17.77,176.21,59.96,154.61,27.35
432.07,423.01,-311.47,-57.93,-285.03,-30.68,57.2,15.1,95.66,25.85,509.78,497.46,-260.52,-98.32,-179.15,-15.47,175.35,62.83,154.03,31.08
432.98,422.46,-311.75,-50.76,-284.46,-32.68,63.5,14.53,97.38,29,502.46,496,-259.37,-92.87,-177.15,-15.47,180.8,61.11,152.89,31.08
433.72,425.88,-313.47,-57.64,-286.18,-29.24,60.63,17.11,98.24,29,506.79,499.78,-254.79,-93.16,-180.01,-21.2,175.07,60.82,156.9,31.08
434.08,421.73,-313.18,-57.35,-285.6,-31.25,64.07,18.54,97.67,29,504.17,496.24,-263.1,-96.02,-180.87,-21.2,176.79,60.25,159.77,26.2
433.17,427.46,-313.76,-55.92,-284.46,-33.25,63.5,12.52,93.95,24.13,506.24,499.42,-258.8,-97.74,-178.58,-15.47,178.22,59.67,158.91,31.08
434.08,426.61,-313.47,-55.35,-289.04,-30.68,62.93,15.96,96.81,25.56,508.75,499.84,-262.24,-98.6,-180.87,-17.77,177.36,63.11,158.05,31.08
435.49,427.04,-317.77,-55.35,-288.76,-31.82,61.21,14.53,95.95,29,509.23,500.82,-259.37,-96.31,-180.3,-14.9,180.23,60.82,159.19,25.92
437.01,426.49,-313.18,-55.63,-286.18,-31.53,60.63,11.95,94.81,29,503.31,502.65,-262.81,-98.89,-178.58,-18.63,176.21,62.54,159.19,27.06
437.5,429.48,-315.19,-52.48,-288.76,-30.96,62.07,19.97,95.95,29,508.56,502.59,-261.66,-96.6,-179.15,-16.62,179.37,64.83,156.04,31.08
439.21,430.03,-315.48,-54.2,-287.9,-30.96,64.36,14.53,99.68,29,510.15,502.65,-257.94,-93.16,-182.02,-21.2,181.09,62.25,162.06,31.08
439.27,430.09,-318.06,-59.07,-288.47,-33.83,63.79,14.24,95.09,30.15,512.1,504.42,-263.1,-93.44,-179.72,-12.61,178.79,63.4,155.75,31.08
439.64,432.89,-315.76,-57.93,-286.46,-27.81,62.07,16.82,99.96,29,506.24,500.45,-260.8,-91.44,-179.72,-15.47,178.51,66.26,164.06,26.49
441.59,432.59,-317.48,-55.92,-288.18,-32.97,62.35,13.67,99.96,29.29,514.91,505.89,-261.09,-98.32,-180.87,-18.91,178.51,61.68,162.63,31.08
440.25,433.38,-315.76,-57.64,-286.75,-29.24,62.93,14.53,98.53,29,503.07,507.35,-259.08,-98.6,-178.58,-16.62,179.37,63.97,159.77,31.08
439.88,435.28,-317.48,-59.65,-285.32,-29.24,61.78,15.96,99.1,29,510.64,506.62,-261.09,-95.16,-182.02,-13.18,178.79,62.83,160.34,27.35
442.38,434.54,-317.48,-57.35,-283.89,-29.24,60.63,15.67,100.54,29,510.58,506.86,-261.95,-98.6,-179.72,-17.19,184.24,62.54,170.37,32.22
441.96,435.21,-316.34,-61.08,-288.76,-33.54,61.49,14.24,95.66,29,514.18,506.68,-261.66,-94.02,-181.73,-14.9,181.09,63.97,163.49,26.49
443.42,435.58,-317.77,-56.49,-289.04,-31.25,64.65,14.24,96.81,29.29,512.71,509.67,-263.1,-85.99,-180.01,-14.33,180.23,59.39,157.19,31.08
445.25,437.96,-318.34,-55.92,-290.76,-35.26,62.35,13.95,101.68,29,517.29,508.08,-259.94,-93.16,-183.45,-19.49,181.37,67.12,164.35,31.08
444.03,438.2,-318.63,-55.92,-289.9,-37.55,62.93,13.1,99.1,29,512.41,511.38,-259.08,-91.44,-180.87,-17.48,180.23,59.39,164.35,31.08
447.45,438.27,-320.06,-58.79,-291.05,-31.25,58.63,11.38,101.97,29,519.12,510.46,-261.09,-97.17,-187.46,-11.75,182.23,67.12,165.5,31.08
442.75,438.94,-319.49,-59.65,-292.2,-28.1,61.21,11.38,100.82,29,514.79,512.17,-260.52,-97.46,-175.71,-19.49,177.93,61.39,168.36,31.08
448.18,439.91,-318.92,-56.49,-291.91,-28.67,57.77,11.38,97.96,29,517.23,512.17,-261.09,-90.01,-186.03,-14.33,181.09,64.55,166.07,31.08
448.55,439.97,-322.64,-56.78,-291.91,-30.96,63.5,11.95,98.53,29,515.46,512.05,-258.8,-96.6,-181.44,-22.06,180.8,62.83,160.91,26.49
448.91,443.94,-318.92,-51.91,-293.05,-29.53,62.64,16.25,101.68,29,522.66,517.48,-258.8,-97.74,-184.31,-14.04,183.95,63.69,164.06,24.77
449.71,442.54,-318.92,-57.93,-293.63,-30.39,62.35,13.1,98.82,29,518.33,515.96,-258.8,-97.74,-185.46,-17.48,180.8,62.54,174.67,26.2
450.68,443.64,-320.64,-58.5,-294.2,-29.24,62.35,13.67,97.1,29,517.96,512.3,-263.67,-95.74,-179.15,-14.33,175.07,67.12,165.5,25.63
450.93,443.82,-321.49,-55.35,-292.2,-32.68,60.63,13.95,96.24,29.29,518.63,521.02,-259.94,-93.44,-186.31,-21.2,183.95,65.12,162.63,31.08
452.15,445.16,-322.93,-56.49,-295.06,-30.96,61.78,16.53,98.82,29,522.78,512.84,-263.67,-102.04,-184.6,-16.62,177.65,65.41,165.5,31.08
452.76,445.77,-323.79,-57.35,-296.49,-29.82,61.78,15.96,99.96,31,521.32,521.69,-261.38,-88.57,-184.31,-18.05,184.52,61.97,162.92,31.08
454.35,447.6,-321.78,-53.63,-294.77,-31.25,64.07,14.53,99.39,33.58,521.08,519.07,-259.37,-92.01,-184.6,-16.33,188.54,60.82,166.07,20.47
454.53,447.73,-323.21,-58.5,-296.21,-32.97,62.93,15.39,105.69,29,528.28,515.96,-262.52,-94.88,-184.6,-12.32,183.95,63.4,161.49,26.78
455.08,448.28,-323.21,-56.21,-293.63,-32.68,63.21,13.1,102.83,29,518.82,518.34,-254.5,-97.17,-187.17,-16.33,186.82,64.83,160.34,31.08
455.26,449.07,-323.79,-58.79,-293.34,-31.82,62.64,16.53,100.54,29,529.38,517.85,-259.37,-98.32,-183.74,-16.91,184.52,64.55,169.8,31.08
458.62,449.25,-322.64,-59.93,-296.49,-29.53,65.22,15.67,100.82,29,524.68,520.66,-258.51,-95.16,-189.18,-17.19,184.52,66.26,166.64,31.08
460.75,450.72,-325.79,-59.65,-302.51,-31.53,62.64,16.53,101.11,29,525.29,522.67,-261.66,-96.6,-186.6,-17.77,183.09,62.54,163.78,31.08
460.02,451.88,-327.23,-58.79,-296.78,-31.25,64.07,13.95,102.83,29,524.25,520.17,-260.52,-101.18,-186.6,-16.62,186.24,63.69,163.2,32.22
459.72,453.16,-324.65,-56.49,-298.21,-32.11,66.36,15.67,101.68,29.86,527.42,515.96,-255.65,-93.44,-188.61,-22.35,183.95,67.12,160.63,31.08
460.63,451.75,-325.22,-57.93,-301.65,-30.1,63.5,16.82,101.68,29,529.93,522.31,-259.08,-88.57,-183.74,-20.92,185.67,63.4,164.64,26.49
455.51,455.11,-326.08,-58.79,-301.65,-35.83,58.34,17.39,101.11,29.29,529.25,523.22,-261.66,-99.46,-192.05,-18.91,183.66,65.98,167.5,31.08
461.85,456.76,-326.08,-59.36,-302.8,-26.38,63.79,15.39,101.4,29,527.67,522.67,-257.36,-93.16,-190.33,-15.47,186.24,68.84,167.5,31.08
462.22,456.39,-326.08,-59.65,-301.65,-30.39,62.35,16.53,106.84,29,525.84,524.2,-261.38,-94.88,-184.31,-22.06,184.81,67.7,167.5,31.08
461.73,456.27,-324.65,-60.79,-300.5,-31.53,62.35,13.95,100.54,29.86,523.15,525.72,-263.67,-96.88,-184.6,-18.34,184.24,64.83,166.93,31.08
450.81,457.49,-330.09,-58.79,-303.37,-31.82,60.63,11.09,102.54,29.57,531.15,524.01,-259.94,-97.46,-185.46,-16.62,190.83,63.69,166.64,31.08
