 Draw_LOAD2, Draw_LOAD3, Draw_STN01, Draw_STN02, Draw_STN03, Draw_STN04, Draw_STN05, Draw_STN06, Draw_STN07, Draw_STN08, Pin_LOAD2, Pin_LOAD3, Pin_STN01, Pin_STN02, Pin_STN03, Pin_STN04, Pin_STN05, Pin_STN06,Pin_STN07,Pin_STN08
1015.69,1002.72,-463.05,-79.7,-492.21,-48.15,135.14,30,214.58,52.5,983.84,1058.93,-381.73,-91.15,-346.78,-19.49,310.89,141.05,311.92,111.6
1015.56,1002.72,-463.05,-73.69,-490.77,-54.46,132.27,28.57,207.71,53.36,983.6,1059.11,-381.73,-87.14,-345.35,-18.91,310.32,146.21,303.9,110.74
1016.17,1002.54,-462.19,-74.83,-490.2,-51.02,133.7,27.14,206.85,53.07,984.27,1060.15,-386.89,-89.43,-346.5,-18.91,309.46,149.65,302.75,114.18
1011.23,1003.82,-463.62,-73.11,-488.2,-49.59,137.43,28,207.13,51.35,983.29,1059.41,-373.99,-85.99,-346.21,-19.2,310.03,147.36,311.64,113.6
1012.21,1004.49,-462.76,-77.98,-490.49,-48.15,138.58,26.56,207.71,50.49,983.6,1058.13,-373.7,-95.16,-347.36,-16.33,309.17,147.64,314.22,110.45
1014.47,1001.93,-464.2,-76.55,-489.34,-46.72,133.42,27.14,209.14,50.2,984.33,1059.6,-373.99,-80.55,-344.78,-17.19,309.17,147.36,308.49,115.04
1016.05,1004,-460.76,-75.69,-488.2,-45.86,135.71,28.28,208.28,53.07,983.23,1059.66,-375.42,-96.02,-342.48,-18.63,310.61,149.08,306.77,112.74
1014.83,1002.6,-460.76,-78.27,-487.62,-47.58,133.13,23.7,207.13,50.78,984.52,1059.78,-373.13,-93.73,-341.34,-17.77,308.89,146.5,307.34,113.03
1014.47,1002.78,-462.19,-79.99,-486.48,-47.58,135.14,23.12,207.13,52.21,984.03,1058.93,-374.85,-91.15,-337.33,-20.06,310.89,148.5,308.2,118.76
1014.34,1003.02,-471.07,-80.28,-485.33,-49.01,135.71,21.12,207.71,49.63,983.66,1058.13,-375.42,-90.29,-333.32,-17.77,309.75,147.64,306.19,115.32
1015.08,1003.15,-463.62,-79.42,-489.34,-46.72,133.13,28.57,207.99,51.92,984.03,1059.23,-373.99,-90.29,-341.91,-23.21,306.88,149.65,306.77,111.88
1014.59,1002.72,-463.34,-79.7,-490.77,-45.86,133.99,26.28,210.57,48.48,980.55,1059.66,-375.71,-90.58,-344.49,-28.66,310.03,147.36,307.34,111.6
1014.71,1002.78,-460.19,-70.82,-490.77,-47.87,132.84,27.14,212.86,50.78,988.12,1059.41,-374.85,-90.87,-345.92,-18.05,312.61,147.36,309.35,110.74
1015.08,1003.33,-463.34,-71.68,-489.05,-49.87,133.99,28,199.97,51.35,981.59,1058.87,-373.42,-90.87,-345.92,-17.19,310.32,147.36,308.49,114.75
1013.61,1002.29,-461.33,-74.55,-491.92,-38.41,137.43,28.28,207.71,51.35,985,1059.05,-372.56,-91.44,-346.5,-19.77,310.32,149.65,306.19,112.46
1013.85,1002.54,-462.19,-77.12,-486.19,-48.44,134.56,27.14,205.99,51.92,969.01,1061.86,-372.84,-90.87,-345.35,-22.92,310.32,147.36,307.91,110.45
1019.53,1002.47,-463.91,-79.42,-494.21,-45.29,133.7,26.85,206.85,54.79,979.69,1060.09,-374.56,-90.87,-346.78,-19.77,315.48,152.8,308.49,110.45
1015.87,1002.47,-462.19,-80.56,-488.48,-46.15,140.01,26.56,208.57,51.06,976.82,1060.7,-371.13,-88,-345.92,-3.15,304.59,152.23,309.35,114.18
1014.65,1001.93,-461.62,-82,-483.9,-51.31,136,29.14,208.28,51.35,986.65,1059.96,-376.28,-83.7,-345.64,-19.77,312.61,149.65,303.9,112.46
1014.95,1002.66,-461.33,-81.14,-489.05,-40.13,143.73,26.85,205.99,53.36,992.39,1053.25,-376,-85.71,-345.35,-20.92,314.04,145.64,304.19,112.46
1012.88,1004.24,-461.04,-80.56,-490.49,-44.43,136.86,26.85,206.56,49.92,984.27,1058.68,-371.41,-86.28,-346.5,-19.49,311.18,148.5,298.46,112.46
1016.66,1005.71,-461.62,-80.28,-491.92,-45.58,137.14,24.56,208.28,48.48,982.81,1060.33,-373.99,-84.85,-345.64,-20.06,309.75,145.07,308.49,111.31
1013.55,1000.83,-464.48,-81.42,-489.05,-49.3,134.85,25.42,207.71,50.49,982.93,1053.86,-376,-76.82,-346.5,-21.78,320.06,146.5,308.49,113.32
1015.32,1002.66,-462.48,-80.56,-488.48,-50.45,132.84,22.84,206.27,51.35,983.78,1062.1,-386.03,-83.99,-343.63,-18.91,310.32,148.5,304.19,116.18
1011.17,1004.06,-461.62,-78.84,-489.91,-45.58,138,15.96,207.13,48.77,983.54,1057.4,-373.7,-90.58,-348.79,-22.35,309.75,151.37,317.94,128.5
1012.39,1002.84,-469.93,-79.99,-489.05,-47.58,138.58,25.42,209.14,53.07,983.97,1058.87,-373.13,-85.13,-346.5,-21.78,308.6,142.2,305.33,114.18
1014.83,1000.89,-464.48,-77.12,-489.34,-47.3,136,30.29,210,51.35,982.81,1058.99,-372.27,-96.31,-342.48,-20.06,307.45,137.04,307.63,113.6
1014.53,1003.76,-459.9,-73.97,-490.49,-45.29,134.28,27.14,210,50.2,985.19,1059.9,-381.44,-67.65,-343.63,-26.08,310.32,145.64,305.91,113.03
1014.34,1000.28,-462.19,-75.98,-489.91,-43.57,136,27.42,205.41,52.21,981.4,1058.13,-370.27,-86.57,-342.48,-16.91,309.75,148.79,309.35,108.16
1013.67,1005.59,-460.19,-72.54,-491.92,-46.44,138,26.56,223.75,51.92,987.14,1058.93,-380.87,-88.86,-341.62,-17.19,311.18,147.64,309.06,113.6
1014.16,1002.11,-462.76,-76.27,-490.77,-47.87,136,23.41,208.85,50.2,978.41,1060.57,-373.42,-83.7,-339.62,-22.06,313.18,147.07,304.19,113.03
1013.98,1001.74,-463.34,-82.28,-492.78,-46.44,139.15,32.87,208.28,51.35,982.38,1057.46,-373.42,-83.13,-344.2,-21.78,316.05,150.8,301.61,112.46
1014.16,1001.25,-463.05,-83.72,-486.48,-49.87,134.56,28.28,208.85,57.65,982.75,1059.29,-373.99,-87.43,-345.06,-20.92,303.16,146.79,314.5,113.89
1013.12,1001.44,-467.35,-71.39,-490.77,-46.72,139.44,28,214.01,49.92,983.29,1053.25,-372.84,-77.68,-345.64,-19.77,309.46,152.23,309.06,114.46
1014.47,1002.9,-463.34,-80.28,-487.91,-49.01,137.43,25.7,211.72,46.76,984.7,1056.55,-373.42,-93.44,-343.63,-24.64,308.89,145.64,308.77,115.61
1014.4,1002.17,-462.48,-78.27,-491.92,-48.15,133.99,27.42,208.28,48.48,977.13,1059.6,-370.27,-89.43,-342.2,-18.34,311.18,145.93,305.91,116.18
1014.34,1003.15,-462.48,-77.98,-490.77,-53.31,135.14,27.42,207.71,49.92,994.1,1056.55,-384.02,-89.72,-345.35,-16.33,313.18,148.5,309.92,117.04
1012.27,1001.19,-461.04,-78.27,-485.04,-50.16,135.14,28.57,209.43,50.2,983.29,1060.51,-375.71,-86.57,-345.92,-18.63,304.02,148.5,307.91,121.05
1013.12,1002.9,-461.33,-79.13,-491.63,-48.73,135.71,28,206.85,48.77,983.72,1057.28,-373.99,-89.15,-339.91,-20.06,305.16,149.08,307.05,113.89
1013,1002.35,-462.19,-79.13,-495.36,-49.01,139.44,28,208.85,51.92,982.99,1060.21,-372.27,-83.41,-356.24,-20.06,310.61,143.92,309.92,111.88
1013.73,1001.19,-462.76,-79.13,-486.48,-49.87,139.44,27.42,207.13,51.35,982.81,1056.3,-373.99,-83.7,-342.48,-17.48,311.75,148.5,309.35,111.6
1013.31,1002.66,-461.04,-79.42,-491.92,-51.88,131.13,28,207.71,49.63,984.21,1058.5,-370.27,-88.57,-344.49,-24.64,310.03,145.07,309.35,112.17
1014.34,997.96,-463.05,-79.13,-490.2,-52.45,134.85,24.84,207.71,51.06,983.97,1057.64,-371.7,-89.72,-340.48,-23.78,309.46,158.82,310.78,114.75
1013.79,1002.66,-461.33,-78.84,-491.06,-48.15,137.43,27.14,211.43,49.92,981.4,1059.9,-371.7,-82.56,-345.35,-17.19,309.46,147.64,307.34,113.03
1014.89,1001.01,-469.35,-80.28,-489.63,-43,132.84,25.42,208.57,53.07,987.02,1057.52,-383.16,-83.99,-343.63,-24.64,310.03,148.22,311.06,115.61
1006.35,1001.19,-462.48,-82,-491.63,-47.58,133.99,27.14,209.14,51.64,982.81,1058.5,-373.99,-83.41,-345.35,-22.06,315.48,146.5,307.05,113.89
1006.1,1001.13,-464.77,-81.42,-489.63,-49.87,131.7,27.42,213.44,49.92,977.8,1059.05,-373.42,-84.85,-343.63,-22.64,309.75,150.22,303.9,115.9
995.67,1002.47,-461.33,-77.7,-490.77,-49.01,135.42,25.42,207.99,50.2,969.99,1058.93,-372.27,-78.83,-343.06,-14.04,313.47,150.8,309.63,115.32
1013.67,1001.74,-464.2,-76.55,-492.49,-48.73,134.56,25.42,207.13,49.63,987.57,1056.48,-372.56,-91.15,-341.05,-19.77,320.06,147.36,309.35,111.88
1013.49,1003.33,-463.62,-81.71,-490.2,-48.44,133.99,25.7,207.71,46.19,983.84,1064.91,-372.84,-88.29,-343.06,-19.49,310.89,147.64,311.06,104.43
1013.49,1001.01,-463.34,-80.56,-488.48,-49.01,136.28,29.72,210,50.78,983.36,1053.49,-370.84,-84.27,-343.63,-16.05,319.2,148.22,310.49,117.33
1013,996.92,-461.9,-79.42,-498.8,-49.01,133.99,23.41,209.14,50.49,983.11,1061.67,-370.55,-85.13,-340.19,-19.2,307.74,148.5,310.2,114.75
1013.12,1002.29,-460.19,-78.84,-490.77,-49.01,134.56,29.14,210.57,51.92,982.62,1064.11,-371.98,-88,-344.2,-21.2,309.46,141.63,308.77,113.03
1013.61,1001.68,-463.34,-78.84,-491.63,-49.87,133.7,25.99,210.57,50.49,983.42,1059.05,-375.42,-86.57,-344.2,-22.92,310.03,144.21,309.35,114.46
1012.51,1000.95,-461.33,-78.56,-492.78,-47.3,133.99,25.99,211.14,49.63,983.05,1058.8,-363.67,-88.57,-344.78,-18.91,308.03,147.64,310.78,113.03
1013.79,1001.68,-467.64,-78.84,-492.49,-47.58,137.43,28.28,211.43,51.35,983.23,1060.39,-373.13,-79.98,-344.78,-9.74,308.31,146.21,313.07,113.6
1015.56,1001.8,-465.34,-78.84,-491.35,-49.59,136.28,25.13,204.84,50.2,986.47,1057.03,-377.72,-83.7,-345.64,-17.77,312.33,148.79,309.63,113.6
1012.63,1001.07,-462.76,-78.84,-492.78,-47.01,132.84,27.42,206.27,51.92,970.6,1059.35,-373.42,-83.7,-342.2,-22.35,309.17,148.79,306.77,116.47
1013.24,1000.95,-461.33,-75.41,-489.63,-47.3,136.86,28,203.98,55.07,982.01,1058.13,-373.42,-94.02,-343.06,-20.06,313.76,148.79,299.6,117.61
1012.57,1002.23,-463.05,-81.71,-492.21,-50.45,136,25.7,207.99,51.35,983.42,1060.57,-372.27,-78.26,-339.62,-19.2,304.87,148.79,309.35,109.88
1013.61,1001.25,-461.9,-81.14,-490.2,-47.3,136.28,30,209.71,56.51,983.54,1058.5,-371.41,-78.83,-343.92,-18.91,311.47,149.36,308.2,114.18
1013.06,1001.01,-461.04,-80.56,-493.64,-46.72,135.14,32.58,211.43,53.36,983.11,1057.95,-373.99,-79.98,-341.62,-21.2,308.89,141.34,310.49,111.88
1012.45,1000.46,-460.76,-76.55,-490.49,-48.73,139.15,26.85,207.71,55.36,982.93,1058.38,-372.56,-85.71,-343.06,-13.75,309.17,147.93,307.05,117.04
1013,1000.83,-464.77,-79.99,-491.92,-46.15,135.71,25.99,206.56,55.93,984.21,1060.09,-368.55,-86.28,-343.34,-15.76,307.45,154.81,308.77,112.17
1011.9,1000.7,-465.06,-79.42,-491.06,-49.59,139.44,25.13,207.71,50.78,982.68,1057.71,-378.86,-89.43,-342.77,-10.89,309.17,147.36,307.34,114.75
1012.39,1001.25,-465.06,-75.98,-486.76,-45.29,137.72,26.85,210.57,52.21,981.22,1059.48,-381.44,-83.41,-343.34,-17.77,312.9,145.93,309.92,113.6
1011.66,1000.4,-462.48,-82.86,-487.91,-53.6,139.15,26.85,210.28,50.78,985.25,1059.35,-373.7,-83.41,-351.37,-15.47,305.73,149.65,319.09,112.74
1012.33,1001.25,-463.62,-77.12,-486.76,-47.58,138.29,28.57,209.43,62.24,983.97,1057.71,-372.84,-81.41,-343.06,-18.91,307.74,149.65,307.63,115.32
1015.38,1001.25,-462.48,-80.85,-483.9,-51.88,136,25.7,210,49.63,983.54,1059.84,-373.13,-95.16,-343.06,-17.19,309.75,148.5,307.63,114.46
1012.63,1000.7,-463.91,-79.42,-490.77,-49.3,138,28.28,210.28,52.5,980.36,1049.71,-370.84,-81.12,-343.63,-18.91,308.6,143.35,308.2,116.47
1012.7,999.91,-461.04,-80.56,-489.91,-52.17,135.42,26.85,210.86,51.92,986.1,1058.62,-372.27,-84.85,-340.48,-24.93,308.03,159.11,309.92,109.3
1011.72,997.96,-464.48,-79.13,-491.35,-53.6,136.86,26.85,210.86,49.34,978.72,1058.5,-367.69,-82.56,-345.35,-32.67,310.89,150.8,309.92,111.31
1012.02,1002.96,-465.92,-81.42,-489.63,-53.03,138.29,24.56,209.14,49.63,981.1,1058.99,-373.42,-83.7,-339.05,-16.91,310.61,148.22,308.77,112.17
1010.93,1000.03,-464.2,-79.13,-489.34,-48.73,138.29,25.7,210.57,51.06,992.76,1057.16,-371.7,-88.57,-341.34,-21.78,312.9,147.36,308.49,113.03
1009.22,1000.89,-462.48,-80.28,-490.49,-49.3,143.73,29.43,212.58,53.07,986.53,1057.4,-372.27,-80.26,-342.77,-17.77,308.03,147.93,298.17,113.03
1012.27,1001.01,-463.34,-79.42,-489.91,-49.59,139.44,25.7,210,51.35,983.29,1060.39,-373.13,-78.26,-343.06,-17.48,306.31,146.5,310.2,113.89
1012.33,1000.89,-462.48,-79.99,-489.91,-47.87,133.13,27.14,209.71,50.49,983.11,1053.13,-373.42,-86.57,-342.2,-24.64,313.18,149.94,308.49,112.74
1012.82,994.85,-460.19,-80.85,-491.92,-45.86,134.85,25.99,204.84,51.92,980.12,1061.25,-372.27,-86.85,-341.05,-17.19,307.17,149.65,308.49,113.6
1012.51,1000.22,-463.34,-80.56,-489.63,-48.44,138.58,19.11,208.85,51.35,991.6,1063.81,-373.7,-88.86,-344.2,-19.77,314.9,146.21,308.2,111.88
1013,998.87,-474.8,-72.54,-490.2,-50.16,136.86,26.28,209.14,53.93,983.23,1057.28,-370.84,-83.99,-348.22,-19.77,309.75,147.93,307.63,115.32
1013.79,1000.52,-460.19,-82.86,-490.77,-48.15,134.56,27.42,211.14,53.36,982.75,1054.71,-371.41,-87.14,-345.64,-20.92,307.45,145.93,310.49,111.6
1012.7,999.73,-461.9,-77.7,-489.05,-49.3,133.42,30.57,215.44,47.34,981.77,1059.6,-369.69,-86.57,-343.63,-17.48,309.17,158.25,309.92,113.89
1012.63,999.61,-463.34,-81.14,-491.92,-45.29,134.85,35.16,212.58,54.5,981.46,1056.73,-371.13,-86.57,-342.77,-17.48,310.32,147.64,308.49,114.75
1013.18,1001.68,-461.9,-80.28,-483.9,-49.3,136.86,27.42,208.57,52.5,985.55,1058.87,-376.86,-85.13,-342.48,-18.91,310.03,145.07,309.35,115.04
1011.96,1001.44,-465.34,-80.56,-494.21,-49.3,136.28,28,205.7,48.77,978.66,1056.67,-375.71,-79.4,-344.49,-17.19,311.18,159.11,309.92,112.46
1012.7,1000.52,-467.64,-77.98,-486.19,-50.45,134.85,26.85,210.28,52.78,982.5,1059.41,-368.83,-85.71,-343.92,-16.62,304.3,147.93,306.19,112.74
1012.39,999.73,-464.2,-79.13,-488.77,-53.03,136,27.14,214.01,51.35,982.01,1055.94,-379.44,-93.16,-342.2,-19.49,309.75,148.5,314.22,116.47
1012.45,999.85,-464.77,-81.42,-489.34,-51.59,135.14,26.85,209.43,50.2,982.44,1057.16,-372.27,-79.98,-343.06,-17.77,309.46,147.64,312.21,113.6
1013.61,1000.03,-462.48,-74.55,-489.05,-59.9,133.7,25.99,210.28,49.92,982.07,1058.26,-370.84,-91.44,-343.92,-20.06,307.17,148.5,309.35,117.04
1009.34,1000.83,-464.2,-71.97,-489.34,-52.17,136.86,25.13,210.57,51.06,982.14,1058.32,-373.42,-82.27,-341.91,-18.91,309.75,147.07,309.35,111.31
1013.67,1000.16,-462.19,-78.84,-488.77,-48.44,133.13,27.14,208.85,50.78,982.62,1058.07,-378.29,-90.58,-339.62,-17.48,310.32,146.21,314.5,114.75
1011.72,998.51,-464.2,-81.42,-490.2,-47.58,135.14,29.14,207.13,50.2,982.75,1057.52,-370.55,-81.98,-344.78,-15.47,308.89,150.8,308.49,104.43
1013.24,999.97,-461.9,-80.28,-490.77,-46.44,125.39,26.28,208.28,45.62,982.62,1057.28,-372.56,-88.29,-336.18,-17.48,310.89,148.79,325.68,119.62
1011.66,1001.74,-464.2,-83.72,-484.47,-50.45,131.7,23.41,207.99,50.49,982.07,1057.34,-372.56,-81.98,-341.91,-20.92,310.61,147.36,309.35,118.19
1012.94,1002.17,-463.05,-81.71,-482.75,-49.01,135.14,22.26,209.43,51.92,981.77,1057.89,-371.7,-86.28,-340.48,-17.48,308.03,150.8,307.34,111.31
1012.27,999.85,-465.63,-80.28,-492.49,-47.01,135.42,33.15,208.57,52.5,983.48,1058.32,-369.98,-88.29,-343.06,-20.06,309.17,149.65,308.77,105.29
1011.78,1000.64,-472.79,-79.42,-488.48,-50.16,133.13,25.13,211.14,51.35,982.99,1057.4,-373.42,-87.71,-331.02,-21.78,307.45,146.79,309.35,112.17
1012.7,1000.03,-465.06,-75.12,-489.63,-49.59,132.84,27.42,205.7,52.78,981.46,1058.26,-369.98,-87.43,-343.34,-7.16,308.6,148.79,309.06,113.6
1013.37,1000.64,-464.77,-73.97,-489.05,-51.59,132.56,25.42,203.98,50.78,983.72,1058.01,-371.7,-86.85,-342.2,-16.05,310.61,145.93,308.49,111.88
1011.96,999.36,-465.34,-77.98,-489.05,-45.29,130.55,24.27,215.73,48.77,970.36,1058.74,-372.27,-86.85,-343.63,-10.32,308.03,149.36,310.49,112.17
1012.39,999.61,-466.2,-82.28,-487.05,-53.6,131.13,27.42,207.99,50.2,979.27,1057.22,-372.27,-82.84,-343.92,-26.08,311.47,147.64,310.49,112.46
1014.34,999.48,-463.62,-79.42,-490.77,-51.02,130.55,25.7,207.42,50.78,982.75,1058.62,-370.55,-85.13,-342.48,-19.2,301.15,150.22,309.92,114.46
1006.35,999.91,-463.62,-83.14,-487.62,-46.72,134.56,26.85,206.85,62.24,976.52,1057.83,-369.98,-83.7,-343.06,-18.05,313.76,148.5,308.49,113.89
1016.85,1000.03,-464.2,-81.14,-485.9,-46.44,132.84,29.72,205.7,56.22,983.05,1056,-369.41,-87.14,-342.2,-20.06,300.86,142.77,309.06,115.9
1011.9,1000.22,-463.34,-81.71,-487.05,-48.73,142.87,26.85,207.99,48.77,983.29,1058.99,-369.41,-85.99,-344.49,-18.34,309.17,157.96,309.35,113.6
1011.84,1000.95,-462.19,-80.85,-486.48,-47.87,140.58,25.7,207.71,50.2,983.05,1057.4,-370.55,-82.84,-342.77,-17.77,311.47,146.21,309.92,112.46
1012.51,1001.68,-464.48,-81.71,-482.46,-47.3,130.55,24.56,209.14,51.06,983.54,1058.01,-376.86,-86.85,-343.06,-20.06,308.03,147.64,309.92,113.89
1015.44,997.9,-463.62,-82.28,-487.34,-51.59,132.56,26.85,206.85,52.21,982.56,1058.56,-380.29,-84.56,-341.91,-20.06,310.03,147.93,308.2,114.18
1004.64,996.92,-463.05,-81.14,-488.77,-53.31,136.28,23.98,208.85,50.2,982.26,1057.71,-374.56,-82.56,-343.92,-17.77,308.03,140.48,311.64,114.75
1012.76,1000.09,-463.05,-81.14,-487.05,-51.31,139.15,24.56,207.13,51.64,982.01,1058.01,-374.56,-80.84,-342.48,-20.06,312.33,147.93,314.79,112.46
1009.77,1002.35,-463.34,-79.7,-490.2,-45,134.28,17.11,207.42,50.78,982.75,1057.89,-382.87,-93.44,-341.05,-16.62,309.17,149.08,309.63,113.6
1016.78,995.39,-463.34,-78.27,-489.34,-49.87,134.85,26.85,208.28,49.63,982.81,1058.01,-369.41,-81.98,-341.05,-16.62,308.03,147.93,311.92,112.46
1018.74,997.96,-474.23,-79.13,-487.62,-49.87,135.14,25.42,208.85,52.5,982.26,1058.19,-370.55,-85.71,-341.91,-18.34,309.17,147.36,320.81,116.47
1011.66,1000.7,-463.91,-75.98,-487.91,-49.01,129.98,26.85,206.56,50.78,982.87,1057.89,-373.42,-83.41,-341.62,-19.77,309.17,148.22,307.63,117.33
1012.02,997.04,-479.1,-81.71,-489.05,-47.58,133.7,28.28,210,52.21,981.89,1057.64,-370.55,-80.26,-349.08,-18.34,309.17,148.79,309.06,115.04
1012.88,1002.72,-465.06,-82.28,-489.91,-49.3,135.14,23.12,208.28,51.06,984.39,1056.97,-370.55,-90.87,-336.47,-19.49,309.75,149.08,310.2,111.6
1012.21,1000.03,-463.62,-80.85,-489.05,-48.73,135.14,27.42,212.86,49.06,981.04,1056.91,-369.98,-89.43,-341.34,-20.06,308.31,148.22,309.63,118.76
1012.51,999.48,-463.34,-87.15,-488.77,-49.01,135.71,27.42,206.85,50.78,984.94,1058.32,-369.98,-86.28,-341.91,-14.04,310.32,148.22,309.92,121.05
1012.7,999.61,-463.34,-76.55,-489.05,-49.3,135.14,25.99,207.13,51.06,976.46,1058.13,-368.55,-87.43,-339.05,-17.48,310.03,148.5,309.35,113.6
1012.08,999.73,-460.19,-82,-489.91,-49.3,130.55,28.28,205.99,56.79,987.38,1058.38,-370.55,-90.29,-343.34,-20.63,308.89,148.22,308.2,115.04
1011.41,999.85,-463.34,-75.41,-490.49,-49.3,130.55,28.28,207.71,57.08,991.47,1057.34,-369.69,-88.57,-351.37,-17.19,310.03,150.8,308.49,115.04
1012.45,1000.77,-462.48,-78.84,-495.65,-50.16,130.55,26.85,203.41,56.51,983.29,1055.33,-372.27,-87.14,-344.49,-21.78,314.9,148.5,309.35,112.74
1011.72,1000.83,-462.48,-79.42,-488.2,-50.45,130.55,26.28,207.71,50.78,983.29,1062.65,-370.55,-87.43,-342.48,-20.06,313.47,147.36,308.2,112.17
1012.02,1000.03,-462.48,-74.55,-490.77,-53.03,133.42,25.7,208.28,51.92,980.73,1057.58,-372.27,-86.57,-341.62,-22.35,308.03,145.07,307.05,116.75
1012.94,1000.16,-463.91,-79.7,-479.03,-36.69,134.85,26.85,208.28,47.91,984.94,1055.45,-373.7,-85.71,-344.49,-22.06,309.46,148.79,309.63,112.46
1016.11,999.48,-463.34,-80.56,-487.34,-51.02,133.7,28.28,209.14,47.05,982.38,1057.83,-369.12,-87.43,-341.62,-19.49,309.46,149.08,306.19,115.04
1006.65,999.48,-464.77,-81.71,-486.76,-49.3,135.42,25.42,208.28,51.35,976.7,1058.38,-380.29,-79.98,-340.77,-22.06,309.17,148.5,310.2,113.89
1011.54,998.69,-462.48,-80.56,-493.07,-54.75,127.11,26.28,209.71,49.06,991.66,1058.01,-371.13,-83.41,-343.63,-18.34,309.75,151.08,308.2,115.61
1011.84,999.55,-463.05,-78.56,-489.05,-51.31,131.41,28.57,207.13,52.5,978.47,1057.34,-376.28,-85.13,-342.48,-19.2,308.03,148.22,305.33,113.03
1010.19,1003.88,-463.62,-81.14,-487.34,-58.76,133.7,25.99,209.14,50.78,982.32,1059.23,-370.55,-88.29,-344.2,-18.91,305.73,150.8,309.92,116.47
1009.34,999.97,-464.2,-82.86,-488.77,-47.58,133.13,30.57,209.71,52.21,982.75,1056,-370.27,-79.4,-340.77,-17.19,314.62,149.65,313.93,111.31
1018.8,1000.28,-463.62,-80.85,-488.48,-50.16,129.41,28.57,209.14,49.63,982.32,1054.23,-370.55,-82.84,-340.19,-17.77,309.46,150.8,309.35,117.33
1010.93,999.24,-465.34,-81.42,-487.05,-51.02,127.69,27.42,205.99,52.5,982.68,1064.48,-371.13,-82.27,-340.19,-19.2,310.32,150.22,308.49,114.75
1011.17,1001.01,-462.76,-80.56,-488.48,-47.01,119.38,29.14,202.55,50.49,982.44,1055.2,-371.13,-86.28,-342.77,-15.19,309.75,145.93,308.77,111.6
999.21,998.81,-460.76,-81.14,-487.62,-49.3,138.29,27.71,207.99,53.07,983.48,1057.46,-368.26,-88,-343.63,-18.63,309.75,150.8,307.91,118.47
1011.78,998.26,-463.05,-77.12,-488.77,-47.3,136.57,29.14,209.14,52.78,983.97,1056.97,-372.56,-83.41,-339.05,-6.02,310.61,153.66,308.49,114.75
1010.99,1006.44,-462.19,-82.57,-489.63,-48.15,132.56,30,207.99,51.92,980.49,1057.77,-366.83,-86.57,-343.92,-15.47,309.17,149.65,308.49,114.18
1011.17,994.91,-459.61,-81.14,-488.2,-49.3,134.56,29.14,210.28,55.07,982.62,1058.56,-368.55,-83.41,-341.91,-20.63,307.74,147.93,308.2,114.18
1011.72,998.45,-462.48,-80.56,-484.47,-49.3,134.56,35.73,210.28,50.49,982.93,1058.99,-371.13,-81.7,-341.91,-18.91,312.33,147.93,308.2,113.6
1010.56,999.36,-462.19,-84,-487.34,-50.73,133.13,32.01,210,51.92,983.11,1058.07,-369.41,-81.12,-342.48,-13.18,307.45,150.8,305.05,114.46
1011.72,998.81,-472.22,-79.99,-487.91,-48.73,135.14,28.28,205.7,53.36,982.32,1058.38,-370.84,-84.27,-343.63,-17.77,310.89,146.5,299.6,113.32
1010.01,999.48,-466.49,-79.13,-487.91,-48.15,134.28,25.7,210.57,51.06,977.01,1051.48,-368.83,-84.56,-342.77,-18.91,308.6,152.52,308.49,115.9
1015.2,998.81,-466.78,-77.12,-487.91,-45.58,136.57,29.72,216.88,53.64,980.36,1056.97,-371.41,-80.26,-341.91,-19.49,310.89,153.09,308.2,114.75
1001.04,998.93,-462.48,-75.41,-486.19,-49.3,131.7,27.14,204.27,53.36,982.99,1058.13,-378.58,-87.43,-340.77,-20.06,300.86,149.65,306.48,115.32
1011.47,998.2,-461.33,-76.55,-486.48,-47.58,137.72,27.71,200.26,52.21,982.99,1056.79,-368.83,-86.28,-340.77,-21.2,309.75,149.65,307.63,112.17
1011.05,1000.83,-463.34,-82.57,-487.05,-48.15,129.69,25.7,207.13,51.35,981.71,1051.54,-370.55,-85.42,-345.35,-21.2,312.04,145.64,311.92,109.3
1010.8,993.69,-463.34,-78.27,-490.2,-49.3,135.42,27.71,207.71,55.93,982.68,1057.71,-370.55,-90.58,-338.76,-20.92,310.32,154.52,308.2,116.47
1010.01,994.91,-463.34,-80.85,-490.2,-45.86,134.56,30,207.42,59.95,983.23,1057.95,-368.26,-86.85,-344.78,-18.91,311.18,148.79,308.77,112.46
1011.05,998.87,-464.2,-84.86,-482.75,-46.72,135.14,31.72,208.28,53.93,982.2,1057.71,-378.29,-82.27,-341.34,-19.77,310.03,149.94,305.91,119.33
1011.41,999.73,-473.94,-82.57,-479.89,-47.01,133.13,28.86,210.57,54.79,982.14,1056.97,-379.44,-79.98,-343.06,-22.06,312.04,148.79,308.77,114.75
1011.23,998.69,-466.49,-77.41,-489.34,-47.01,135.14,28,212.86,65.68,983.48,1057.89,-369.98,-88.86,-339.62,-25.22,310.32,151.08,314.5,115.32
1010.07,997.9,-463.62,-76.27,-488.48,-45.29,134.85,27.71,203.41,52.78,981.28,1057.28,-368.83,-86.28,-340.19,-17.48,310.03,149.08,307.91,116.18
1012.45,998.26,-463.05,-78.56,-486.19,-47.87,133.7,25.99,207.71,52.5,983.23,1057.16,-369.41,-89.72,-341.34,-19.2,306.88,149.65,307.91,115.9
